bedrooms,type,location,area,bathrooms,parking,price
2.0,apartment,Three Anchor Bay,78.0,1,2,3195000.0
3.0,house,Tokai,204.0,3,2,2400000.0
2.0,apartment,Gardens,110.0,2,2,5200000.0
2.0,apartment,Newlands,64.0,1,1,1650000.0
2.0,apartment,Gardens,110.0,2,2,5200000.0
1.0,apartment,Gardens,53.0,1,1,1995000.0
2.0,apartment,Cape Town City Centre,55.0,1,1,1550000.0
3.0,house,Mowbray,524.0,1,1,3200000.0
1.0,apartment,Diep River,50.0,1,1,950000.0
3.0,house,Bergvliet,612.0,2,2,3600000.0
2.0,apartment,Sea Point,147.0,2,1,4999000.0
3.0,house,Diep River,451.0,2,2,2695000.0
0,apartment,Vredehoek,29.0,1,1,1550000.0
2.0,apartment,Sea Point,147.0,2,1,4999000.0
3.0,house,Diep River,451.0,2,2,2695000.0
3.0,apartment,Kenilworth Upper,188.0,2,2,3400000.0
0,apartment,Vredehoek,29.0,1,1,1550000.0
3.0,house,Vredehoek,463.0,3.5,2,6850000.0
5.0,house,Rosebank,545.0,3,2,4700000.0
3.0,house,Claremont Upper,563.0,4,2,8450000.0
4.0,house,Lavender Hill,230.0,2,1,730000.0
4.0,house,Constantia,1.0,3.5,2,9800000.0
2.0,house,Southfield,200.0,1,6,1199000.0
3.0,house,Sea Point,199.0,2.5,2,7650000.0
2.0,apartment,Fresnaye,118.0,2,1,5900000.0
10.0,house,Crawford,986.0,12,3,12500000.0
3.0,house,Three Anchor Bay,172.0,2.5,1,4950000.0
3.0,house,Wynberg,396.0,2,1,2400000.0
1.0,apartment,Green Point,87.0,1,1,2995000.0
3.0,house,Wynberg,396.0,2,1,2400000.0
2.0,house,Pinelands,308.0,1,1,2395000.0
3.0,house,Thornton,619.0,2,1,1850000.0
5.0,house,Camps Bay,809.0,5.5,2,21995000.0
3.0,house,Southfield,595.0,2,1,1995000.0
1.0,apartment,Green Point,67.0,1,1,2695000.0
1.0,apartment,Green Point,51.0,1,1,2450000.0
1.0,apartment,Green Point,51.0,1,1,2450000.0
4.0,house,Bergvliet,804.0,3,2,4295000.0
0,apartment,Claremont Upper,41.0,1,1,1249000.0
2.0,apartment,Rondebosch,81.0,1,1,1695000.0
2.0,apartment,Wynberg Upper,76.0,1,1,1475000.0
3.0,house,Constantia,1.0,3.5,2,11000000.0
3.0,apartment,Sea Point,253.0,3,2,12999000.0
2.0,apartment,Claremont,81.0,2,2,2300000.0
2.0,apartment,Green Point,95.0,2,2,5950000.0
2.0,apartment,Cape Town City Centre,110.0,2,2,5425000.0
2.0,apartment,Plumstead,81.0,1,1,1275000.0
1.0,apartment,Sea Point,58.0,1,1,2295000.0
5.0,house,Silvertree Estate,741.0,5,2,9750000.0
2.0,apartment,Wynberg,76.0,1,1,955000.0
2.0,apartment,Sea Point,100.0,2,2,4995000.0
2.0,apartment,Zonnebloem,77.0,1,1,1800000.0
2.0,house,Observatory,67.0,1,2,1795000.0
2.0,apartment,Claremont,83.0,1,2,1395000.0
2.0,apartment,Mowbray,71.0,1,2,1995000.0
0.0,apartment,Gardens,61.0,1,1,1795000.0
4.0,house,Pinelands,816.0,3,2,5500000.0
3.0,house,Kirstenhof,157.0,2.5,3,2300000.0
2.0,apartment,Oranjezicht,123.0,2,2,7495000.0
2.0,house,Observatory,131.0,1,2,2399000.0
4.0,house,Steenberg Golf Estate,829.0,4,2,21500000.0
3.0,house,Zeekoevlei,748.0,3,2,2700000.0
2.0,apartment,Thornton,49.0,1,1,630000.0
3.0,house,Green Point,172.0,3,1,4950000.0
2.0,apartment,Kenilworth Upper,66.0,2,1,2239000.0
4.0,house,Fresnaye,1.0,6,6,32500000.0
2.0,apartment,Cape Town City Centre,112.0,2,1,3200000.0
4.0,apartment,Green Point,562.0,5,4,32000000.0
3.0,house,Three Anchor Bay,270.0,2,1,8999000.0
4.0,apartment,Sea Point,321.0,4,3,14750000.0
0,apartment,Observatory,32.0,1,2,1050000.0
2.0,apartment,Zonnebloem,77.0,1,1,1800000.0
4.0,house,Fresnaye,306.0,3,2,9450000.0
4.0,house,Camps Bay,743.0,3,2,8900000.0
3.0,house,Three Anchor Bay,270.0,2,1,8999000.0
2.0,house,Rondebosch Village,170.0,2,2,3495000.0
2.0,apartment,Kalk Bay,191.0,2,2,9500000.0
1.0,apartment,Sea Point,68.0,1,1,2995000.0
3.0,apartment,Cape Town City Centre,149.0,1,2,4200000.0
1.0,apartment,Green Point,87.0,1,1,2995000.0
3.0,apartment,Kenilworth Upper,188.0,2,2,3400000.0
3.0,house,Costa Da Gama,262.0,2,1,1590000.0
1.0,apartment,Sea Point,68.0,1,1,2995000.0
0,apartment,Vredehoek,29.0,1,1,1550000.0
5.0,house,Kreupelbosch,1.0,5,1,5250000.0
5.0,house,Southfield,809.0,2,2,2400000.0
2.0,apartment,Kenilworth,86.0,1,2,1595000.0
5.0,house,Rosebank,545.0,3,2,4700000.0
3.0,house,Claremont Upper,563.0,4,2,8450000.0
2.0,house,Lansdowne,221.0,1,1,1450000.0
4.0,house,Constantia,1.0,3.5,2,9800000.0
3.0,house,Sea Point,199.0,2.5,2,7650000.0
4.0,house,Kenilworth,621.0,3.5,2,4495000.0
1.0,apartment,Sea Point,53.0,1,1,3500000.0
6.0,house,Muizenberg,492.0,4,6,3300000.0
4.0,apartment,Mouille Point,212.0,3,2,15500000.0
3.0,house,Newlands,300.0,2.5,2,7500000.0
2.0,house,Claremont,239.0,2,3,2595000.0
2.0,apartment,Claremont Upper,105.0,2,2,3750000.0
3.0,house,Rondebosch,126.0,1.5,1,3050000.0
1.0,apartment,Sea Point,53.0,1,1,3500000.0
3.0,house,Belhar,292.0,3,4,1380000.0
4.0,house,Kenwyn,520.0,2,1,2500000.0
3.0,apartment,Sea Point,204.0,2,2,9999000.0
3.0,apartment,Claremont,88.0,2,2,2995000.0
3.0,apartment,Zonnebloem,75.0,1,1,1850000.0
2.0,apartment,Zonnebloem,61.0,1,1,1450000.0
3.0,house,Philadelphia,360.0,2,2,2607683.0
2.0,apartment,Kenilworth,85.0,1,1,1995000.0
2.0,apartment,Zonnebloem,61.0,1,1,1450000.0
4.0,house,Claremont,936.0,4,1,5975000.0
3.0,house,Windermere,630.0,2,3,1995000.0
2.0,apartment,Newlands,84.0,1.5,1,2500000.0
1.0,apartment,Sea Point,68.0,1,1,2995000.0
3.0,apartment,Cape Town City Centre,149.0,1,2,4200000.0
2.0,apartment,Plumstead,48.0,1,1,995000.0
3.0,house,Costa Da Gama,262.0,2,1,1590000.0
5.0,house,Southfield,809.0,2,2,2400000.0
2.0,apartment,Kenilworth,86.0,1,2,1595000.0
5.0,house,Rosebank,545.0,3,2,4700000.0
4.0,house,Constantia,1.0,3.5,2,9800000.0
2.0,house,Lansdowne,221.0,1,1,1450000.0
6.0,house,Muizenberg,492.0,4,6,3300000.0
4.0,apartment,Mouille Point,212.0,3,2,15500000.0
3.0,house,Newlands,300.0,2.5,2,7500000.0
1.0,apartment,Sea Point,53.0,1,1,3500000.0
1.0,apartment,Sea Point,53.0,1,1,3500000.0
2.0,apartment,Claremont Upper,55.0,1,1,1850000.0
3.0,house,Belhar,292.0,3,4,1380000.0
3.0,house,Rondebosch,126.0,1.5,1,3050000.0
4.0,house,Kenwyn,520.0,2,1,2500000.0
3.0,apartment,Sea Point,204.0,2,2,9999000.0
3.0,house,Diep River,162.0,2.5,2,1995000.0
2.0,house,Camps Bay,737.0,2,2,7995000.0
3.0,apartment,Cape Town City Centre,230.0,4,1,13500000.0
2.0,apartment,Cape Town City Centre,170.0,2,1,10500000.0
2.0,apartment,Claremont Upper,73.0,1,1,2295000.0
2.0,house,Camps Bay,737.0,2,2,7995000.0
5.0,house,St James,403.0,3,1,10950000.0
1.0,house,De Waterkant,143.0,1.5,1,8900000.0
3.0,house,Kenilworth,216.0,1,1,1750000.0
5.0,house,Claremont Upper,2.0,4,2,13900000.0
5.0,house,Bishopscourt,2.0,5.5,2,16995000.0
3.0,house,Grassy Park,552.0,2,2,1699000.0
3.0,apartment,Newlands,260.0,2.5,2,6750000.0
1.0,apartment,Cape Town City Centre,61.0,1,1,2095000.0
4.0,house,Constantia,2.0,3.5,4,8990000.0
3.0,house,Rondebosch,496.0,2,1,4495000.0
0.0,apartment,Salt River,60.0,1,1,1750000.0
6.0,house,Grassy Park,600.0,4,4,2100000.0
5.0,house,Constantia,1.0,3,2,6900000.0
2.0,house,Zeekoevlei,70.0,1,1,690000.0
1.0,apartment,Cape Town City Centre,59.0,1,1,2999000.0
3.0,house,Muizenberg,220.0,2.5,2,1595000.0
2.0,house,Lotus River,515.0,1,1,1399000.0
3.0,house,Observatory,235.0,2,1,3250000.0
3.0,house,Marina Da Gama,277.0,2,1,2250000.0
4.0,house,Llandudno,994.0,3,2,45000000.0
2.0,apartment,Vredehoek,80.0,1,1,3790000.0
2.0,apartment,Sea Point,109.0,2.5,2,6450000.0
3.0,house,Bergvliet,843.0,2,2,3900000.0
3.0,house,Southfield,495.0,1,3,2150000.0
3.0,house,Southfield,495.0,1,3,2150000.0
1.0,apartment,De Waterkant,50.0,1,1,2900000.0
2.0,apartment,Tamboerskloof,75.0,1,1,4290000.0
2.0,house,Maitland,86.0,1,2,1095000.0
4.0,house,Green Point,1.0,2,4,10750000.0
1.0,apartment,De Waterkant,50.0,1,1,2900000.0
2.0,house,Newlands,1.0,2,2,8400000.0
2.0,apartment,Kenilworth Upper,66.0,2,1,2239000.0
1.0,apartment,Cape Town City Centre,64.0,1,2,1695000.0
2.0,apartment,Rondebosch,110.0,2,1,2595000.0
3.0,house,Surrey Estate,595.0,1,2,1795000.0
2.0,apartment,Vredehoek,85.0,1,1,2550000.0
4.0,house,Kenilworth Upper,229.0,2,2,3650000.0
2.0,apartment,Sea Point,95.0,2,2,3995000.0
3.0,apartment,Cape Town City Centre,125.0,2,1,3495000.0
3.0,apartment,Kenilworth,106.0,1.5,1,1750000.0
3.0,apartment,Cape Town City Centre,125.0,2,1,3495000.0
4.0,house,Thornton,657.0,2,4,2275000.0
5.0,house,Camps Bay,694.0,5.5,4,13450000.0
5.0,house,Constantia,1.0,3,2,6250000.0
3.0,house,Constantia,260.0,3,3,21500000.0
2.0,apartment,Claremont Upper,121.0,1,1,3250000.0
2.0,house,De Waterkant,223.0,2.5,2,12900000.0
2.0,house,Claremont,227.0,1,2,2700000.0
3.0,house,University Estate,469.0,1,1,4500000.0
3.0,house,Thornton,187.0,1,2,1625000.0
4.0,house,Zeekoevlei,736.0,2.5,2,3795000.0
2.0,apartment,Kenilworth,90.0,1,2,1750000.0
3.0,house,Oranjezicht,546.0,3,2,7500000.0
1.0,apartment,Green Point,45.0,1,1,3400000.0
5.0,house,Kenwyn,581.0,2,2,2250000.0
0,apartment,Green Point,40.0,1,1,1595000.0
2.0,apartment,Fresnaye,280.0,3,2,12995000.0
2.0,apartment,Sea Point,105.0,2,1,4099000.0
4.0,house,Harfield Village,364.0,3,3,3000000.0
1.0,apartment,Tamboerskloof,65.0,1,1,2750000.0
5.0,apartment,Green Point,781.0,7.5,4,59000000.0
4.0,house,Vredehoek,313.0,4.5,2,9495000.0
1.0,apartment,Tamboerskloof,65.0,1,1,2750000.0
2.0,apartment,Cape Town City Centre,93.0,2,1,2995000.0
4.0,house,Silvertree Estate,615.0,3,2,7550000.0
2.0,apartment,Southfield,69.0,1,1,700000.0
3.0,house,Rondebosch East,191.0,2,1,1895000.0
2.0,apartment,Cape Town City Centre,132.0,2,2,2300000.0
6.0,house,Camps Bay,966.0,5,2,18995000.0
2.0,house,Muizenberg,200.0,1,1,1175000.0
2.0,apartment,Cape Town City Centre,132.0,2,2,2300000.0
0.0,apartment,Cape Town City Centre,37.0,1,1,1100000.0
4.0,house,Constantia,1.0,4,5,5450000.0
6.0,house,Thornton,633.0,3,2,2749000.0
3.0,apartment,Muizenberg,193.0,3,1,3450000.0
3.0,apartment,Claremont Upper,132.0,1.5,1,3750000.0
1.0,apartment,Observatory,54.0,1,1,1395000.0
2.0,apartment,Kenilworth Upper,61.0,1,2,2400000.0
3.0,house,Rondebosch East,191.0,2,1,1895000.0
1.0,apartment,Cape Town City Centre,66.0,1,1,2850000.0
3.0,apartment,Zonnebloem,72.0,2,1,1550000.0
2.0,apartment,Claremont,81.0,2,2,2400000.0
1.0,apartment,Foreshore,89.0,1,1,3399000.0
3.0,house,Vredehoek,273.0,1.5,2,5495000.0
3.0,apartment,Wynberg,109.0,2,2,1395000.0
3.0,house,Wynberg Upper,96.0,2,1,4500000.0
2.0,apartment,Vredehoek,94.0,2,2,5995000.0
3.0,house,Woodstock,279.0,2,1,2995000.0
3.0,house,Woodstock,279.0,2,1,2995000.0
5.0,house,Bishopscourt,2.0,5.5,2,16995000.0
3.0,house,Claremont,250.0,2,3,3695000.0
6.0,apartment,Three Anchor Bay,1.0,5,15,21850000.0
2.0,apartment,Observatory,60.0,1,1,1800000.0
5.0,house,Constantia,1.0,5.5,2,15500000.0
2.0,apartment,Rosebank,106.0,1.5,2,1995000.0
2.0,apartment,Tamboerskloof,110.0,1,1,3200000.0
2.0,apartment,Rosebank,106.0,1.5,2,1995000.0
3.0,house,Marina Da Gama,277.0,2,1,2250000.0
6.0,house,Constantia,4.0,6,3,29000000.0
3.0,house,Pinelands,744.0,1,1,3050000.0
2.0,apartment,Claremont,76.0,1,1,1750000.0
5.0,house,Marina Da Gama,544.0,3,2,3495000.0
1.0,apartment,Cape Town City Centre,66.0,1,1,2850000.0
2.0,apartment,Claremont,81.0,2,2,2400000.0
1.0,apartment,Foreshore,89.0,1,1,3399000.0
3.0,house,Vredehoek,273.0,1.5,2,5495000.0
1.0,apartment,Foreshore,89.0,1,1,3399000.0
2.0,apartment,Claremont Upper,222.0,2,1,6450000.0
3.0,apartment,Wynberg,109.0,2,2,1395000.0
3.0,house,Wynberg Upper,96.0,2,1,4500000.0
2.0,apartment,Vredehoek,94.0,2,2,5995000.0
3.0,house,Woodstock,279.0,2,1,2995000.0
3.0,house,Grassy Park,469.0,1,7,1799000.0
3.0,house,Stonehurst Mountain Estate,198.0,3.5,2,4500000.0
4.0,house,Zonnebloem,213.0,3.5,2,2999000.0
3.0,house,Newlands,122.0,2,1,3395000.0
2.0,house,Green Point,135.0,2,1,5950000.0
1.0,apartment,Green Point,68.0,1,1,3400000.0
2.0,apartment,Claremont Upper,82.0,1,2,2750000.0
3.0,apartment,Camps Bay,330.0,3.5,2,26000000.0
3.0,house,Wynberg,606.0,2,3,1750000.0
2.0,apartment,Sea Point,95.0,2,2,3995000.0
2.0,apartment,Claremont,71.0,2,2,1800000.0
3.0,apartment,Kenilworth,92.0,2,2,1795000.0
5.0,house,Tamboerskloof,320.0,3,1,8495000.0
2.0,apartment,Kenilworth,65.0,1,2,1385000.0
1.0,apartment,Diep River,49.0,1,2,995000.0
1.0,apartment,Cape Town City Centre,83.0,1,2,2999000.0
4.0,house,Claremont Upper,580.0,2,6,4350000.0
3.0,house,Plumstead,495.0,1,1,1950000.0
3.0,apartment,Kirstenhof,76.0,2,1,1595000.0
4.0,house,Three Anchor Bay,303.0,2,1,5600000.0
4.0,house,Plumstead,545.0,2,3,2200000.0
3.0,house,Rondebosch,496.0,2,1,4695000.0
3.0,house,Steenberg Golf Estate,600.0,2.5,2,10995000.0
4.0,house,Harfield Village,364.0,3,3,3000000.0
4.0,house,Constantia,4.0,3.5,2,16995000.0
10.0,house,Constantia,6.0,7,4,30000000.0
2.0,apartment,Cape Town City Centre,85.0,2,1,2595000.0
3.0,house,Retreat,238.0,1,1,1200000.0
5.0,house,Dennedal,1.0,6,2,4950000.0
3.0,house,Kenwyn,495.0,2,2,2895000.0
2.0,apartment,Three Anchor Bay,187.0,2,1,7795000.0
2.0,apartment,Vredehoek,74.0,2,2,4195000.0
1.0,apartment,Wynberg,29.0,1,1,995000.0
2.0,apartment,Vredehoek,74.0,2,2,4195000.0
3.0,apartment,Kenilworth Upper,170.0,1,1,2895000.0
4.0,house,Tokai,716.0,2,2,4395000.0
1.0,apartment,De Waterkant,107.0,1,1,3900000.0
2.0,apartment,Cape Town City Centre,90.0,1,1,4500000.0
4.0,house,Constantia,1.0,4,5,5450000.0
1.0,apartment,Claremont,90.0,1,1,1499000.0
5.0,house,Ottery East,445.0,3,6,1595000.0
1.0,apartment,Zonnebloem,66.0,1,1,1490000.0
1.0,apartment,Cape Town City Centre,62.0,1,1,2150000.0
1.0,apartment,Cape Town City Centre,40.0,1,1,1950000.0
2.0,house,Sea Point,110.0,2,1,4500000.0
1.0,apartment,Kenilworth Upper,62.0,1,1,1650000.0
3.0,house,Pinelands,620.0,2,2,3495000.0
3.0,house,Pinelands,620.0,2,2,3495000.0
2.0,house,Observatory,350.0,2,5,2850000.0
2.0,apartment,Tamboerskloof,78.0,1,1,2980000.0
3.0,apartment,Rosebank,113.0,1.5,3,2050000.0
5.0,house,Fresnaye,476.0,5.5,2,45000000.0
2.0,apartment,Mouille Point,75.0,1,1,5500000.0
1.0,apartment,Sea Point,54.0,1,1,2250000.0
3.0,house,Vredehoek,262.0,2,2,7450000.0
4.0,house,Constantia,4.0,3.5,2,16995000.0
3.0,house,Claremont,496.0,2,3,3995000.0
3.0,apartment,Kenilworth Upper,112.0,2,1,2345000.0
2.0,apartment,Cape Town City Centre,85.0,2,1,2595000.0
3.0,house,Vredehoek,262.0,2,2,7450000.0
2.0,apartment,Kenilworth Upper,53.0,1,1,2195000.0
10.0,house,Constantia,6.0,7,4,30000000.0
3.0,house,Retreat,238.0,1,1,1200000.0
3.0,house,Kenwyn,495.0,2,2,2895000.0
2.0,apartment,Vredehoek,74.0,2,2,4195000.0
5.0,house,Dennedal,1.0,6,2,4950000.0
3.0,house,Ottery,481.0,1,2,1950000.0
3.0,house,Belgravia,397.0,2,3,1850000.0
4.0,house,Frogmore Estate,496.0,2,1,2148000.0
3.0,house,Claremont,192.0,3,2,3495000.0
3.0,house,Higgovale,626.0,3,2,10000000.0
3.0,apartment,Green Point,220.0,3.5,2,13950000.0
2.0,apartment,Sea Point,156.0,2,2,8495000.0
3.0,house,Newlands,639.0,2,2,8395000.0
2.0,apartment,Claremont,76.0,1,1,1750000.0
3.0,house,Constantia,2.0,1,2,7500000.0
3.0,house,Higgovale,626.0,3,2,10000000.0
3.0,house,De Waterkant,233.0,3,2,8950000.0
4.0,apartment,Kenilworth Upper,216.0,3.5,2,4950000.0
4.0,house,Vredehoek,220.0,3,2,7400000.0
2.0,apartment,Green Point,81.0,2,1,3000000.0
2.0,apartment,Sea Point,98.0,2,1,4095000.0
2.0,house,Observatory,350.0,2,5,2850000.0
2.0,apartment,Tamboerskloof,78.0,1,1,2980000.0
3.0,house,Claremont,411.0,1,7,3200000.0
3.0,apartment,Rosebank,113.0,1.5,3,2050000.0
2.0,apartment,Cape Town City Centre,83.0,2,1,2400000.0
2.0,apartment,Mouille Point,75.0,1,1,5500000.0
5.0,house,Fresnaye,476.0,5.5,2,45000000.0
1.0,apartment,Sea Point,54.0,1,1,2250000.0
2.0,apartment,Camps Bay,90.0,1,1,5000000.0
2.0,apartment,Sea Point,77.0,2,1,0
1.0,apartment,Claremont,74.0,1,1,1280000.0
4.0,house,Pinelands,780.0,2,2,3875000.0
3.0,house,Ottery East,390.0,3,4,2095000.0
4.0,house,Oranjezicht,595.0,4,2,13900000.0
3.0,apartment,Green Point,168.0,2.5,2,6500000.0
3.0,house,Constantia,1.0,2,10,5500000.0
3.0,house,Retreat,688.0,1,6,1699000.0
1.0,apartment,Three Anchor Bay,88.0,1,1,3450000.0
3.0,apartment,Kenilworth,92.0,2,2,1795000.0
4.0,house,Pelican Park,200.0,2,1,1500000.0
3.0,house,Plumstead,471.0,2,4,2550000.0
5.0,house,Tamboerskloof,320.0,3,1,8495000.0
6.0,house,Silvertree Estate,728.0,6,2,10950000.0
3.0,house,Vanguard,506.0,3,6,2100000.0
2.0,apartment,Gardens,91.0,2,2,3995000.0
3.0,house,Constantia,2.0,1,2,7500000.0
4.0,house,Frogmore Estate,496.0,2,1,2148000.0
3.0,house,Higgovale,626.0,3,2,10000000.0
2.0,house,Pelican Park,240.0,0.5,4,900000.0
3.0,apartment,Green Point,220.0,3.5,2,13950000.0
2.0,apartment,Sea Point,156.0,2,2,8495000.0
2.0,apartment,Kenilworth Upper,125.0,2,2,3180000.0
3.0,house,Newlands,639.0,2,2,8395000.0
2.0,apartment,Claremont,76.0,1,1,1750000.0
3.0,house,Constantia,2.0,1,2,7500000.0
3.0,apartment,Kenilworth,79.0,1,1,1500000.0
3.0,house,De Waterkant,233.0,3,2,8950000.0
4.0,apartment,Kenilworth Upper,216.0,3.5,2,4950000.0
4.0,house,Vredehoek,220.0,3,2,7400000.0
2.0,apartment,Sea Point,127.0,2,2,7900000.0
3.0,house,Newlands,231.0,2,2,6590000.0
2.0,house,Langa,261.0,1,8,850000.0
4.0,house,Pelican Park,322.0,1,1,1595000.0
2.0,apartment,Pinelands,60.0,1,1,1225000.0
3.0,apartment,Fresnaye,208.0,2,1,8750000.0
4.0,house,Southfield,520.0,1,1,1895000.0
1.0,apartment,Claremont,74.0,1,1,1280000.0
7.0,house,Camps Bay,690.0,6.5,9,13900000.0
3.0,house,Muizenberg,556.0,2,2,2200000.0
1.0,apartment,De Waterkant,55.0,1,1,3300000.0
3.0,house,Ottery East,390.0,3,4,2095000.0
4.0,house,Oranjezicht,595.0,4,2,13900000.0
3.0,apartment,Green Point,168.0,2.5,2,6500000.0
3.0,house,Retreat,688.0,1,6,1699000.0
4.0,house,Pelican Park,200.0,2,1,1500000.0
3.0,house,Plumstead,471.0,2,4,2550000.0
5.0,house,Steenberg Golf Estate,8.0,5.5,2,38000000.0
2.0,apartment,Claremont Upper,92.0,1,2,2450000.0
4.0,house,Constantia,1.0,3.5,2,10750000.0
2.0,apartment,Green Point,170.0,2,2,8875000.0
2.0,apartment,Diep River,87.0,1,2,2377172.0
2.0,house,Costa Da Gama,201.0,1,2,1175000.0
2.0,apartment,Camps Bay,400.0,2.5,2,18950000.0
4.0,house,Camps Bay,409.0,4.5,2,15500000.0
3.0,house,Fairways,498.0,2,1,1950000.0
3.0,house,Sea Point,270.0,2,1,0
4.0,house,Camps Bay,409.0,4.5,2,15500000.0
3.0,house,Fairways,498.0,2,1,1950000.0
3.0,house,Sea Point,270.0,2,1,0
6.0,house,Camps Bay,864.0,7,2,22950000.0
1.0,apartment,Oranjezicht,45.0,1,1,2000000.0
3.0,house,Lakeside,496.0,2,2,2695000.0
4.0,apartment,Camps Bay,515.0,4.5,2,21950000.0
5.0,house,Claremont Upper,956.0,4,4,13900000.0
3.0,apartment,Sea Point,144.0,2.5,1,3900000.0
1.0,apartment,Cape Town City Centre,53.0,1,1,1800000.0
2.0,apartment,Green Point,91.0,1,1,3200000.0
3.0,house,Pinelands,763.0,2,5,3395000.0
3.0,house,Gardens,209.0,2,2,5695000.0
4.0,house,Rondebosch,1.0,4,2,13900000.0
2.0,apartment,Woodstock,72.0,2,1,1625000.0
4.0,house,Claremont,575.0,3,1,3800000.0
3.0,apartment,Bantry Bay,156.0,2,2,6950000.0
2.0,apartment,Vredehoek,149.0,3,2,8500000.0
2.0,apartment,Woodstock,72.0,2,1,1625000.0
2.0,apartment,Camps Bay,135.0,2,2,8000000.0
0.0,apartment,Foreshore,41.0,1,1,2450000.0
3.0,house,Fresnaye,160.0,2.5,1,7995000.0
3.0,house,Manenberg,506.0,1,1,999000.0
5.0,house,Constantia,977.0,3,2,5450000.0
0.0,apartment,Foreshore,41.0,1,1,2450000.0
3.0,house,Fresnaye,160.0,2.5,1,7995000.0
3.0,house,Manenberg,506.0,1,1,999000.0
5.0,house,Constantia,977.0,3,2,5450000.0
4.0,house,Marina Da Gama,739.0,3,4,2900000.0
2.0,apartment,Claremont Upper,76.0,1,2,1880000.0
4.0,house,Fairways,496.0,2.5,1,1699999.0
4.0,house,Sybrand Park,649.0,4,3,3600000.0
0.0,apartment,Woodstock,42.0,1,1,1899950.0
2.0,house,Claremont Upper,113.0,2,2,5200000.0
3.0,house,Claremont Upper,257.0,4,2,8500000.0
2.0,apartment,Plumstead,67.0,1,1,1225000.0
2.0,apartment,Sea Point,96.0,1,1,3750000.0
3.0,house,Pinelands,741.0,2,2,4750000.0
3.0,house,Rondebosch,340.0,2,3,4650000.0
2.0,house,Claremont Upper,419.0,2,3,3975000.0
4.0,house,Claremont Upper,927.0,4,4,13200000.0
2.0,house,Pelican Park,250.0,2,2,1450000.0
2.0,apartment,Cape Town City Centre,61.0,1,1,2450000.0
2.0,apartment,Woodstock,65.0,1,1,1575000.0
1.0,apartment,Cape Town City Centre,42.0,1,1,1975000.0
2.0,apartment,Sea Point,83.0,2,1,3595000.0
4.0,house,Lotus River,469.0,3,4,1975000.0
2.0,house,Claremont,321.0,2,1,2600000.0
5.0,house,Meadowridge,987.0,3,2,3950000.0
1.0,apartment,Kenilworth,38.0,1,1,1100000.0
3.0,house,Bergvliet,855.0,2,6,3495000.0
2.0,apartment,Kenilworth,139.0,1.5,3,2650000.0
2.0,apartment,Observatory,68.0,1,1,1250000.0
0.0,apartment,Muizenberg,45.0,1,1,875000.0
2.0,house,Wynberg,135.0,2,2,2970000.0
4.0,house,Rondebosch,495.0,3.5,4,6995000.0
0.0,apartment,Muizenberg,45.0,1,1,875000.0
2.0,house,Diep River,175.0,1,1,1875000.0
1.0,apartment,Kenilworth,44.0,1,1,975000.0
3.0,house,Bergvliet,1.0,2.5,7,4950000.0
2.0,apartment,Rosebank,78.0,1,3,1900000.0
2.0,apartment,Sea Point,111.0,1.5,1,2999000.0
4.0,house,Constantia,1.0,2,2,8850000.0
2.0,house,Bonteheuwel,99.0,1,2,470000.0
3.0,house,Claremont,584.0,3,2,3750000.0
3.0,house,University Estate,655.0,1,1,4995000.0
1.0,apartment,Camps Bay,70.0,1,1,3750000.0
1.0,apartment,Green Point,56.0,1,1,1795000.0
1.0,apartment,Woodstock,43.0,1,1,1132000.0
4.0,house,Athlone,434.0,2,5,1550000.0
1.0,apartment,Camps Bay,70.0,1,1,3750000.0
1.0,apartment,Green Point,56.0,1,1,1795000.0
1.0,apartment,Woodstock,43.0,1,1,1132000.0
4.0,house,Athlone,434.0,2,5,1550000.0
1.0,apartment,Green Point,56.0,1,1,1795000.0
2.0,apartment,Rosebank,107.0,2,2,1695000.0
4.0,house,Kenilworth Upper,1.0,3,2,8500000.0
3.0,house,Muizenberg,495.0,2,2,3500000.0
3.0,house,Sea Point,172.0,3,1,4950000.0
0.0,apartment,Cape Town City Centre,49.0,1,1,1495000.0
3.0,house,Plumstead,471.0,1,1,2995000.0
2.0,house,Rondebosch,256.0,2,3,2950000.0
2.0,apartment,Green Point,170.0,2,2,8875000.0
3.0,house,Heathfield,153.0,1,2,1695000.0
2.0,apartment,Sea Point,83.0,2,1,3595000.0
1.0,apartment,Vredehoek,41.0,1,1,2495000.0
3.0,house,Sea Point,270.0,2,1,0
2.0,apartment,Claremont Upper,72.0,1,1,1495000.0
4.0,house,Camps Bay,932.0,3,3,12900000.0
2.0,apartment,Green Point,170.0,2,2,8875000.0
3.0,house,Thornton,598.0,1,2,2395000.0
2.0,apartment,Cape Town City Centre,68.0,2,2,2150000.0
2.0,apartment,De Waterkant,92.0,2,2,5000000.0
2.0,apartment,Vredehoek,71.0,1,1,2650000.0
4.0,house,Rondebosch East,502.0,3,4,3250000.0
3.0,house,Woodstock,173.0,2,1,3095000.0
2.0,house,Wynberg Upper,295.0,3,1,2995000.0
2.0,house,Belgravia,198.0,1,4,1649000.0
1.0,apartment,Newlands,59.0,1,1,1550000.0
3.0,house,Belthorne Estate,565.0,2,2,2650000.0
3.0,house,Plumstead,471.0,1,1,2995000.0
2.0,apartment,Mouille Point,78.0,2,1,4749999.0
